8.726539611816406250e-01
5.292339920997619629e-01
8.921333551406860352e-01
3.518250957131385803e-02
2.673215977847576141e-02
4.108422622084617615e-02
6.868222355842590332e-01
6.990005373954772949e-01
3.712368756532669067e-02
2.707642875611782074e-02
4.330184683203697205e-02
9.473172426223754883e-01
6.489778161048889160e-01
3.714747726917266846e-02
2.667581290006637573e-02
2.923089638352394104e-02
1.213555216789245605e+00
7.380278706550598145e-01
3.921922668814659119e-02
2.813958749175071716e-02
1.000062475213780999e-04
1.939753413200378418e+00
1.148148727416992188e+01
4.742381572723388672e-01
2.693175803869962692e-03
5.064956378191709518e-03
2.537585735321044922e+00
2.444471046328544617e-02
