1.318863034248352051e-01
1.164060160517692566e-01
-2.600564993917942047e-02
-3.309091087430715561e-03
-4.418926779180765152e-03
-1.362909795716404915e-03
-8.248709887266159058e-02
-1.812990158796310425e-01
-5.349738057702779770e-03
-1.768179121427237988e-03
7.899116026237607002e-04
1.809373497962951660e-01
1.772224009037017822e-01
-5.912500899285078049e-03
-3.451179014518857002e-03
2.152821514755487442e-03
-1.281006727367639542e-02
7.787424325942993164e-02
-5.062642972916364670e-03
-2.050470793619751930e-03
0.000000000000000000e+00
1.224042057991027832e+00
9.944456100463867188e+00
2.419812828302383423e-01
7.856972515583038330e-03
1.761985011398792267e-02
1.453670740127563477e+00
2.321197092533111572e-02
